id,insuredId,status,sessionId,action,httpCode,ip,userAgent,requestData,requestReturn,createdAt,type,environmentId,device,companyIdList,companyGroupIdList,insurerIdList,companySectionIdList,insurerCodeIdList,healthcareNetworkIdList,domainIdList,subType,countryCode,city,month,sessionNumber,sequenceInSession,sessionLength,is_anomaly,anomaly_type
8ad876a6-71a5-4226-a8e5-eb5a79177ac6,97775215,KO,5749968,Changer les coordonnées bancaire,422,90.171.74.37,mobileapp/4.3.0 (ios; build=812; locale=fr-FR),"{""iban_last4"": ""3273"", ""bic"": ""SOGEFRPP"", ""country"": ""FR""}","{""status"": ""error"", ""code"": ""BUSINESS_RULE_REJECTED""}",2025-11-20T11:34:38.000Z,BANKING_ACTIONS,10,MOBILE_IOS,[27011],[],[],[110028],[302],[3],[12],,FR,Lille,2025-11,10,6,7,0,
0225b615-7dab-4007-b477-b2e283f11caa,97775215,OK,5749968,SSO Disconnect,204,90.171.74.37,mobileapp/4.3.0 (ios; build=812; locale=fr-FR),"{""login"": ""97775215"", ""channel"": ""mobile"", ""country"": ""FR""}",,2025-11-20T11:37:16.000Z,LOGGING_ACTIONS,10,MOBILE_IOS,[27011],[12001],[1],[110028],[],[3],[12],,FR,Lille,2025-11,10,7,7,0,
827c5a01-379e-432e-8963-75655fb1db26,77750178,OK,6650726,Connexion,204,94.60.218.214,mobileapp/4.2.4 (ios; build=805; locale=fr-FR),"{""login"": ""77750178"", ""channel"": ""mobile"", ""country"": ""PT""}","{""status"": ""success"", ""reference"": ""REF-365971""}",2025-11-16T08:08:18.000Z,LOGGING_ACTIONS,11,MOBILE_IOS,[27021],[12001],[],[110029],[303],[],[10],logging_login,PT,Porto,2025-11,11,1,6,0,
f51bb163-1ee4-4c80-a52c-4a805c1c1c9a,77750178,OK,6650726,Changer ses informations personnel,204,94.60.218.214,mobileapp/4.2.4 (ios; build=805; locale=fr-FR),"{""insuredId"": ""77750178"", ""action"": ""Changer ses informations personnel""}","{""status"": ""success"", ""reference"": ""REF-953025""}",2025-11-16T08:09:00.000Z,OPEN_ACTIONS,11,MOBILE_IOS,[27021],[12001],[2],[110029],[303],[2],[10],update_personal_information,PT,Porto,2025-11,11,2,6,0,
3fd03024-b73b-4960-be51-ba609f2791aa,77750178,OK,6650726,Changer ses informations personnel,200,94.60.218.214,mobileapp/4.2.4 (ios; build=805; locale=fr-FR),"{""insuredId"": ""77750178"", ""action"": ""Changer ses informations personnel""}",,2025-11-16T08:17:12.000Z,OPEN_ACTIONS,11,MOBILE_IOS,[],[12001],[],[110029],[303],[2],[10],update_personal_information,PT,Porto,2025-11,11,3,6,0,
d8492d37-be95-402c-8e56-b3ffa47ed025,77750178,OK,6650726,Envoi d'un document,200,94.60.218.214,mobileapp/4.2.4 (ios; build=805; locale=fr-FR),"{""document"": ""Envoi d'un document"", ""tag"": ""administrative""}","{""status"": ""success"", ""reference"": ""REF-474314""}",2025-11-16T08:27:08.000Z,DOCUMENT_ACTIONS,11,MOBILE_IOS,[27021],[],[2],[110029],[303],[2],[10],,PT,Porto,2025-11,11,4,6,0,
46eaa29d-211b-4a73-b281-4f117f99aff8,77750178,OK,6650726,Ouverture d'un document contractuel,204,94.60.218.214,mobileapp/4.2.4 (ios; build=805; locale=fr-FR),"{""insuredId"": ""77750178"", ""action"": ""Ouverture d'un document contractuel""}","{""status"": ""success"", ""reference"": ""REF-620306""}",2025-11-16T08:32:27.000Z,INSURED_ACTIONS,11,MOBILE_IOS,[27021],[12001],[2],[110029],[],[2],[10],open_contract_document,PT,Porto,2025-11,11,5,6,0,
ebc8e246-7726-4752-9dec-3c3972b73f73,77750178,OK,6650726,Déconnexion,204,94.60.218.214,mobileapp/4.2.4 (ios; build=805; locale=fr-FR),"{""login"": ""77750178"", ""channel"": ""mobile"", ""country"": ""PT""}",,2025-11-16T08:38:10.000Z,LOGGING_ACTIONS,11,MOBILE_IOS,[],[12001],[2],[110029],[303],[2],[10],logging_logout,PT,Porto,2025-11,11,6,6,0,
6f4ed9a1-1d24-4cf8-9954-142b9d6d3922,91030736,OK,7451320,Connexion,200,2.135.22.188,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/122.0.0.0 Safari/537.36,"{""login"": ""91030736"", ""channel"": ""web"", ""country"": ""FR""}",,2025-11-27T18:15:17.000Z,LOGGING_ACTIONS,11,WEB,[27021],[12003],[2],[],[302],[3],[11],logging_login,FR,Lille,2025-11,12,1,5,0,
2d2bf338-f1b7-4f04-8a9e-dd8f4d891273,91030736,OK,7451320,Validation MFA,200,2.135.22.188,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/122.0.0.0 Safari/537.36,"{""login"": ""91030736"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-655178""}",2025-11-27T18:16:10.000Z,LOGGING_ACTIONS,11,WEB,[27021],[12003],[2],[110027],[],[3],[11],logging_mfa_validation,FR,Lille,2025-11,12,2,5,0,
9b686acd-e333-4cf6-8c86-eed5b6e584ef,91030736,OK,7451320,Contactez nous : via message (Mes garanties),200,2.135.22.188,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/122.0.0.0 Safari/537.36,"{""subject"": ""Contactez nous : via message (Mes garanties)"", ""message"": ""Question sur remboursement"", ""priority"": ""normal""}","{""status"": ""success"", ""reference"": ""REF-838237""}",2025-11-27T18:16:30.000Z,CONTACT_ACTIONS,11,WEB,[27021],[12003],[2],[110027],[302],[],[11],,FR,Lille,2025-11,12,3,5,0,
dbd5b9bd-68ab-41a2-b350-d3d99a84dabe,91030736,OK,7451320,Contactez nous : via message (Mes remboursements),202,2.135.22.188,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/122.0.0.0 Safari/537.36,"{""subject"": ""Contactez nous : via message (Mes remboursements)"", ""message"": ""Question sur remboursement"", ""priority"": ""low""}","{""status"": ""success"", ""reference"": ""REF-949884""}",2025-11-27T18:26:07.000Z,CONTACT_ACTIONS,11,WEB,[27021],[12003],[2],[110027],[],[3],[11],,FR,Lille,2025-11,12,4,5,0,
5f061849-e4bc-419d-a11f-c42e6ad7cff0,91030736,OK,7451320,Déconnexion,200,2.135.22.188,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/122.0.0.0 Safari/537.36,"{""login"": ""91030736"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-633469""}",2025-11-27T18:27:52.000Z,LOGGING_ACTIONS,11,WEB,[27021],[12003],[2],[110027],[302],[3],[11],logging_logout,FR,Lille,2025-11,12,5,5,0,
